c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903000,-506,-465,-541,-251,1413,14411,-1232,-2941,313,36,-50,3080,880,673,15022,252,558,291,15022,1510000,1491000,1714000,1731000,-648,-712,-164,-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950000,221,-1447,207,334,1080,34430,659,-377,410,198,-75,4920,3719,672,14978,283,558,287,14978,1551000,1463000,1741000,1696000,-648,-712,-183,-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003000,1000,-1315,-453,-127,705,28815,-13683,964,548,265,-121,7279,4360,672,14978,303,469,287,14978,1497000,1497000,1723000,1731000,-648,-712,-196,-215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050000,1545,-1058,36,248,1238,26495,-7457,2185,465,357,-119,6879,5160,671,14933,428,643,284,14933,1517000,1491000,1711000,1729000,-648,-712,-277,-305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103000,1876,-423,-333,-349,949,16547,-8556,1819,429,490,-67,6800,6040,672,14978,367,488,287,14978,1493000,1553000,1729000,1685000,-648,-712,-237,-261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150000,2160,-2080,42,440,733,16913,-12279,-1354,244,254,-54,4960,5000,671,14933,417,607,284,14933,1517000,1489000,1722000,1719000,-648,4250000,3477,-2488,-469,-107,1799,-3045,9143,-1049,-223,-115,-54,920,1159,669,14844,519,587,276,14844,1505000,1497000,1734000,1704000,-648,-712,-336,-369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4303000,2503,-1429,450,-204,-432,-6463,13294,49,-187,-107,-106,360,199,668,14800,464,365,271,14800,1505000,1463000,1734000,1727000,-910,-957,-422,-444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4350000,562,-787,-203,-331,1075,-17815,5420,5847,-28,-61,-203,239,79,638,13500,487,313,152,13500,1419000,1469000,1675000,1733000,-1081,-787,-526,-383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4403000,-535,-410,-222,-325,764,-3411,8533,8716,74,-25,-362,320,120,636,13416,532,310,143,13416,1378000,1384000,1740000,1738000,-1054,-584,-560,-311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450000,-1375,-341,49,310,103,-5059,6763,24219,144,-22,-479,279,79,637,13458,510,226,148,13458,1454000,1458000,1696000,1694000,-1003,-588,-511,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4503000,-2097,-1420,-345,-142,1555,861,15003,20984,207,-123,-655,279,0,634,13332,557,289,136,13332,1325000,1325000,1788000,1750000,-811,-296,-452,-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4550000,-1725,-1793,332,228,491,10382,12866,30444,181,-159,-659,360,-39,605,12140,571,198,20,12140,1446000,1334000,1724000,1701000,-1066,-321,-609,-183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603000,-1643,-2369,152,64,1040,1959,-9044,29468,171,-203,-712,320,39,605,12140,555,143,20,12140,1330000,1313000,1673000,1766000,-1118,-344,-620,-191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650000,-578,-1158,147,-32,1571,13922,6885,41370,78,-101,-735,320,0,604,12100,560,67,15,12100,1429000,1413000,1677000,1648000,-1016,68,-569,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703000,1192,-1511,-447,140,1321,6598,3711,40515,-215,-128,-678,-1280,39,604,12100,571,45,15,12100,1530000,1334000,1647000,1653000,-1064,59,-608,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750000,458,366,-291,200,1840,-17205,12744,32092,-214,35,-695,-2000,39,604,12100,575,-55,15,12100,1353000,1353000,1722000,1684000,-654,162,-376,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803000,-461,673,21,-71,-242,-5486,-9838,43506,-326,62,-668,-4200,39,604,12100,554,-281,15,12100,1535000,1395000,1584000,1670000,-654,162,-362,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4850000,-1527,416,37,9,1079,-31182,-6603,35999,-467,39,-456,-6879,39,604,12100,517,-388,15,12100,1488000,1526000,1594000,1600000,-654,162,-338,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903000,-3486,166,-140,-224,1077,-51201,16773,21472,-400,14,-282,-8080,0,719,17146,498,-423,475,17146,1552000,1614000,1747000,1667000,-654,162,-326,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950000,-5840,-509,47,-336,819,-34966,19458,16773,-275,-44,-188,-9000,0,746,18458,490,-407,584,18458,1647000,1632000,1774000,1718000,-883,-44,-432,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003000,-5947,-311,96,-23,1152,-23186,9509,7984,-294,-27,-87,-9320,0,772,19767,462,-414,688,19767,1681000,1624000,1781000,1789000,-1202,275,-555,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050000,-6675,125,-32,-561,1597,-11712,2246,7251,-35,10,-87,-7080,0,773,19819,406,-355,692,19819,1635000,1665000,1782000,1796000,-1222,265,-496,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103000,-6811,-320,-214,-980,1192,-13421,4566,1880,98,-24,-69,-5679,39,774,19870,406,-284,696,19870,1610000,1639000,1809000,1814000,-1222,265,-496,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150000,-5614,-883,420,296,1190,4096,7129,-805,144,-77,-67,-3960,0,776,19973,464,-217,704,19973,1633000,1588000,1828000,1825000,-1246,215,-578,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203000,-5428,-520,35,-505,1620,19293,4321,-2636,438,-41,-33,-399,39,762,19259,447,-42,648,19259,1605000,1582000,1819000,1809000,-965,-3,-431,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250000,-3378,-938,639,-26,879,41144,-682,-5199,308,-74,-16,160,79,744,18359,445,87,576,18359,1631000,1480000,1796000,1818000,-496,275,-220,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303000,-172,-591,180,-548,1346,22162,-1537,-5138,32,-20,-14,199,360,744,18359,472,364,576,18359,1587000,1533000,1801000,1816000,-730,-23,-345,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350000,484,-594,311,39,1185,11542,-1293,-3856,-21,119,-12,239,1960,744,18359,464,526,576,18359,1596000,1537000,1809000,1795000,-775,671,-360,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403000,1538,-785,26,-655,2175,8063,-15575,-4589,-116,224,-12,199,3359,743,18310,494,514,571,18310,1603000,1512000,1795000,1817000,-717,-35,-354,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450000,2044,-2025,303,-168,648,4218,-18261,-6115,-105,266,-8,839,5079,742,18261,492,414,567,18261,1575000,1519000,1815000,1810000,-701,358,-344,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5503000,2950,-3997,-40,-540,1497,-19341,-24364,-5932,-180,125,-10,880,5439,706,16532,541,594,423,16532,1482000,1522000,1767000,1800000,-549,197,-297,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5550000,3284,-5566,175,306,257,-22393,-19848,-2025,-304,-206,-27,-199,3199,703,16392,566,597,412,16392,1526000,1508000,1713000,1817000,-423,108,-239,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5603000,2639,-5856,171,603,766,-26482,-14293,1026,-415,-249,-48,-2120,2999,703,16392,615,652,412,16392,1540000,1517000,1725000,1790000,-409,204,-251,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650000,963,-5565,184,-477,1140,-14641,7861,-4345,-555,-318,-6,-5399,1919,703,16392,640,577,412,16392,1580000,1423000,1758000,1789000,-495,379,5703000,115,-4067,-44,-386,1231,-26238,8899,-866,-572,-278,-6-6440,880,701,16298,689,685,403,16298,1551000,1511000,1752000,176005750000,-712,-3232,-20,483,630,-38384,-1903,-3124,-503,-275,-4,14889,1457000,1490000,1712000,1765000,-468,25,-337,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803000,-2495,-2172,-560,-103,1239,-20684,13843,1880,-434,-179,-6,-7480,120,670,14889,774,887,280,14889,1552000,1466000,1722000,1705000,-539,5850000,-3015,-1723,-317,462,1656,-25994,10120,964,-365,-146,-6,-7200,39,636,13416,814,813,143,13416,1484000,1449000,1663000,171,-454,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5903000,-4124,-1414,-173,-405,802,-7927,9143,1758,-121,-144,-4,-5520,-240,604,12100,858,672,15,12100,1480000,1405000,1645000,1686000,-442,84,-379,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5950000,-3916,-89,-443,18,1256,8551,-1415,3345,121,-32,-4,-2519,-279,605,12140,881,674,20,12140,1479000,1410000,1615000,1678000,-330,-120,-291,-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003000,-2519,-160,124,355,1369,3119,-6176,3650,219,-31,-6,0,-199,604,12100,947,684,15,12100,1438000,1456000,1613000,1674000,-428,-148,-405,-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6050000,-5,82,-48,291,556,6293,2796,4077,84,-6,-6,959,-160,602,12020,949,417,7,12020,1497000,1405000,1649000,1634000,-429,-249,-407,-236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103000,660,-816,50,267,1008,922,6152,781,57,-81,-6,1319,-119,602,12020,949,249,7,12020,1415000,1428000,1650000,1666000,-358,-309,-340,-294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150000,-591,-191,-469,-48,1823,1898,903,3162,337,-23,-4,3280,-80,602,12020,977,187,7,12020,1418000,1469000,1618000,1668000,-194,-354,-189,-346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203000,1845,410,78,300,658,31195,5603,6213,383,32,-6,6240,-39,601,11980,1006,81,4,11980,1534000,1395000,1618000,1631000,-401,-374,-403,-377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250000,968,650,-240,-166,1519,32111,-3856,4382,732,88,-6,9359,360,603,12060,969,28,11,12060,1423000,1485000,1617000,1650000,-277,-441,-268,-428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630306350000,3086,-743,-186,-413,1012,48956,-8556,4505,687,4,-6,10959,799,611,12382,979,-86,44,12382,1492000,1447000,1621000,1659000,-399,-835,-390,-817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6403000,3633,-874,320,-580,190,40534,-13622,3650,496,4,-6,9320,920,611,12382,981,-169,44,12382,1507000,1417000,1619000,1669000,-220,-674,-216,-661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450000,3797,-23,160,131,1431,34674,3406,293,244,78,-4,6600,920,614,12504,977,-239,56,12504,1477000,1398000,1690000,1636000,-272,-603,-266,-589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503000,4168,239,245,-434,-2,10565,-2514,2918,-133,101,-6,2639,920,625,12956,954,-392,100,12956,1508000,1443000,1645000,1674000,-212,-567,-203,-541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550000,4580,677,390,-306,219,-17083,-4955,1087,-389,66,-4,120,79,634,13332,940,-495,136,13332,1471000,1478000,1678000,1676000,-304,-549,-286,-516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603000,2484,1074,283,-246,152,-33989,-7579,3406,-618,100,-6,-4600,79,659,14404,925,-532,235,14404,1533000,1478000,1653000,1696000,-263,-499,-243,-462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650000,15,673,144,-334,512,-32341,-8495,-194,-472,65,-6,-5399,79,679,15291,905,-589,316,15291,1542000,1496000,1693000,1755000,-299,-705,-271,-638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703000,-2013,-1002,37,444,1270,-20562,-6176,-377,-253,-83,-6,-4920,39,678,15246,826,-674,311,15246,1554000,1473000,1680000,1766000,-232,-392,-192,-323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750000,-3931,-816,235,137,1049,-54,4810,-4528,18,-67,-6,-3719,39,681,15382,824,-742,323,15382,15250006803000,-3573,-622,-430,339,1378,13312,-7335,-744,39,-47,-6,-3120,79,682,15427,779,-688,327,15427,1565000,1460000,1695000,1760000,-101,-709,-79,-552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6850000,-1804,-2214,-52,353,1473,-1275,-7824,-2697,80,-189,-6,-880,39,691,15837,782,-671,363,15837,1484000,1540000,1704000,1791000,138,-432,108,-337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903000,-3031,-3503,204,-266,527,5011,7068,-1476,313,-302,-6,559,39,703,16392,726,-658,412,16392,1529000,1542000,1737000,1769000,-165,-56950000,-1962,-2500,15,186,673,20941,20374,-3307,551,-214,-6,4359,39,706,16532,724,-551,423,16532,1547000,1503000,1771000,1761000,-245,-537,-177,-389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7003000,-1556,-2645,-505,-232,1441,42670,8716,293,732,-230,-8,6840,0,705,16485,670,-502,419,16485,1533000,1562000,1704000,1789000,-199,-513,-133,-344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050000,1405,-1951,356,290,1004,30646,1209,-2330,470,-166,-6,6800,39,706,16532,621,-511,423,16532,1554000,1505000,1715000,1807000,96,-356,59,-221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103000,2213,-2073,54,350,1719,14899,15613,-5016,361,-184,-4,6359,-39,705,16485,625,-296,419,16485,1517000,1501000,1785000,1766000,1,-528,0,-330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150000,2005,-1140,604,5,193,16669,12561,-1293,146,-96,-6,3680,39,707,16579,624,-387,428,16579,1578000,1492000,1745000,1774000,-211,-265,-131,-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7203000,1898,-1606,-35,210,680,13861,13599,-1415,-109,-140,-8,639,0,707,16579,591,-323,428,16579,1624000,1427000,1738000,1785000,14,-144,8,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250000,2589,-1586,-470,-478,1439,-9148,-744,-4284,-170,-138,-6,639,0,707,16579,587,-290,428,16579,1485000,1540000,1749000,1802000,150,-61,88,-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303000,1787,-1796,40,-704,1193,-6951,4993,-2697,-292,-153,-4,-1560,39,707,16579,588,-272,428,16579,1548000,1499000,1736000,1800000,95,129,56,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350000,2897,-1806,-360,345,1606,-25261,9509,-3124,-675,-150,-6,-4839,79,707,16579,576,-182,428,16579,1567000,1466000,1761000,1783000,261,85,150,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403000,322,-1328,-208,391,1383,-40032,9326,-4772,-586,-49,-4,-6399,759,707,16579,557,-118,428,16579,1494000,1518000,1780000,1782000,334,463,186,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450000,-1511,-2377,660,198,298,-35515,-72,-6054,-632,-113,-4,-8760,1080,707,16579,539,-123,428,16579,1572000,1405000,1748000,1826000,442,614,238,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503000,-3355,-2113,157,-46,1283,-38994,1697,-377,-750,-48,-4,-11960,1559,708,16626,561,-12,432,16626,1571000,1500000,1747000,1775000,607,107,341,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7550000,-2758,-2378,-366,-417,1465,-67803,598,-5260,-865,-71,-4,-12680,1559,706,16532,532,-65,423,16532,1450000,1543000,1761000,1811000,7603000,-3818,-1769,-171,-85,602,-57122,-194,49,-836,-4,-6529000,1725000,1799000,726,342,400,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7650000,-5286,-1418,448,572,913,-41802,-5016,-3673,-708,22,-8,-13400,1679,708,16626,565,62,432,16626,1549000,1461000,1752000,1811000,1155,517,653,2927703000,-6673,-2420,390,187,1372,-38567,-6664,-2880,-457,-57,-4,-11920,1760,709,16673,546,96,435,16673,1520000,1507000,1754000,1800000,850,-371,464,-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7750000,-7454,-3161,-92,-649,1572,-34966,-8800,-682,-267,-118,-6,-10520,1800,708,16626,539,27,432,7803000,-7741,-3120,284,-430,1285,-15252,17139,-1659,106,-188,-8,-6520,959,708,16626,548,47,432,16626,1529000,1508000,1773000,1777850000,-6611,-713,-811,115,1459,10199,6275,842,77,18,-6,-5720,920,708,16626,528,108,432,16626,1594000,1475000,1753000,1767903000,-5840,-1371,-401,78,-313,16791,-1781,-682,76,2,-4,-4960,1400,709,16673,541,42,435,16673,1548000,1505000,1747000,1787950000,-4028,-2478,197,363,1605,10016,4871,-3002,-88,-87,-6,-5040,1480,708,16626,556,34,432,16626,1563000,1447000,1750000,1810000,1442,-1316,801,-731,,,,,,,,,,,,,
8003000,-2219,-1836,-118,121,1183,-2861,12073,-2697,-183,-20,-6,-4320,1600,708,16626,501,74,432,16626,1517000,1504000,1785000,1774000,1442,-1316,722,-659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8050000,-644,-2065,476,-42,-218,11237,4016,-988,35,-37,-6,-239,1640,708,16626,540,-10,432,16626,1541000,1502000,1752000,1790000,1442,-138103000,546,-1905,183,-162,977,20514,7739,-1537,214,4,-6,2999,1960,708,16626,561,89,432,16626,1535000,1500000,1768000,1781000,1260,-1498,707,-840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150000,1284,-1313,-407,-267,1163,-542,-5809,-3612,484,87,-6,6840,2320,709,16673,570,170,435,16673,1393000,1595000,1766000,1806000,1260,-1498,718,-854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
